,Unnamed: 0,agent_firm_name,case_status,class_of_admission,country_of_citizenship,employer_city,employer_decl_info_title,employer_name,employer_num_employees,employer_state,foreign_worker_info_education,foreign_worker_info_inst,foreign_worker_info_major,foreign_worker_info_state,pw_level_9089,pw_soc_title,wage_offer_from_9089
3048,3048,"Sharon J. Phillips, Attorney at Law",Certified,H-1B,INDIA,FLORHAM PARK,others,MANAGED HEALTH CARE ASSOCIATES INC.,312.0,NEW JERSEY,Master's,SAINT JOSEPH'S UNIVERSITY,DECISION & SYSTEMS SCIENCES,NEW JERSEY,2,Database Administrators,97500.0
3049,3049,"ISHAR LAW FIRM,PC",Certified,H-1B,INDIA,NEW YORK,manager,LANDMARK TECHNOLOGIES INC.,15.0,NEW YORK,Associate's,GURU NANAK DEV UNIVERSITY,COMPUTER SCIENCE,NEW JERSEY,1,"Software Developers, Applications",70970.0
3050,3050,"Sindell Law Offices, P.C.",Certified,H-1B,INDIA,PALO ALTO,others,"THERANOS, INC.",299.0,CALIFORNIA,Master's,STANFORD UNIVERSITY,MECHANICAL ENGINEERING,CALIFORNIA,2,Mechanical Engineers,127000.0
3051,3051,Zulkie Partners LLC,Certified,H-1B,INDIA,DEERFIELD,"analyst,",BAXTER HEALTHCARE CORPORATION,51000.0,ILLINOIS,Bachelor's,D.Y.PATIL COLLEGE OF ENGINEERING,INSTRUMENTATION ENGINEERING,CALIFORNIA,0,"Electronics Engineers, Except Computer",124200.0
3052,3052,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,SAN JOSE,coordinator,"NXP SEMICONDUCTORS USA, INC.",23660.0,CALIFORNIA,Master's,UNIVERSITY OF SOUTHERN CALIFORNIA,ELECTRICAL ENGINEERING,CALIFORNIA,2,Sales Engineers,112200.0
3053,3053,"EMIL DEGUZMNA, ESQ. & ASSOCIATES",Certified,H-1B,PHILIPPINES,JERSEY CITY,principal,SAINT DOMINIC ACADEMY,59.0,NEW JERSEY,Master's,ST. PETER'S COLLEGE,MASTER OF ARTS IN TEACHING (M.A.T.),NEW JERSEY,1,"Secondary School Teachers, Except Special and Career/Technical Education",52600.0
3054,3054,"Klasko, Rulon, Stock & Seltzer, LLP",Certified,H-1B,LIBYA,PHILADELPHIA,administrator,"COMCAST CABLE COMMUNICATIONS, LLC",129000.0,PENNSYLVANIA,Bachelor's,THE INSTITUTION OF ENGINEERS (INDIA),COMPUTER ENGINEERING,COLORADO,0,"Software Developers, Applications",90200.0
3055,3055,"Akula & Associates, P.C.",Certified,H-1B,INDIA,SPRINGFIELD,director,LEAD IT CORPORATION,200.0,ILLINOIS,Master's,ILLINOIS INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,CALIFORNIA,2,"Software Developers, Applications",71500.0
3056,3056,Law Offices of Manju K. Bhavnani,Denied,H-1B,INDIA,ANAHEIM,others,"STATE COLLEGE DISTRIBUTORS, INC",40.0,CALIFORNIA,Bachelor's,UNIVERSITY OF DELHI,COMMERCE,CALIFORNIA,1,Accountants and Auditors,65000.0
3057,3057,"International Legal and Business Services Group, LLP",Certified,H-1B,INDIA,SHREWSBURY,president,"COLLABORATE SOLUTIONS, INC",72.0,MASSACHUSETTS,Master's,BELLEVUE UNIVERISITY,MANAGEMENT INFORMATION SYSTEMS,OHIO,2,"Software Developers, Applications",76419.0
3058,3058,Murthy Law Firm,Certified,H-1B,INDIA,SAN BRUNO,manager,STELLA & DOT LLC,155.0,CALIFORNIA,Master's,"INDIANA UNIVERSITY, BLOOMINGTON",COMPUTER SCIENCE,CALIFORNIA,2,"Software Developers, Applications",92789.0
3059,3059,Law Office of Daniel Huang,Certified,H-1B,CHINA,IRVINE,cfo,MUSIC OF OPUS119,14.0,CALIFORNIA,Master's,MISSISSIPPI COLLEGE,VOCAL PEDAGOGY AND PERFORMANCE,CALIFORNIA,2,Instructional Coordinators,51605.0
3060,3060,Schoener & Associates PC,Certified,H-1B,INDIA,GREENSBORO,v.p.,"VOLVO GROUP NORTH AMERICA, LLC",5000.0,NORTH CAROLINA,Master's,WAKE FOREST UNIVERSITY,OPERATIONS MANAGEMENT,NORTH CAROLINA,4,Industrial Engineers,94296.0
3061,3061,Stevens & Lee,Certified,H-1B,INDIA,RESTON,vp,OPENET TELECOM INC.,160.0,VIRGINIA,Bachelor's,"NORTH MAHARASHTRA UNIVERSITY, JALGAON",ENGINEERING (ELECTRONICS & TELECOMMUNICATION),TEXAS,0,"Software Developers, Applications",86000.0
3062,3062,"McCandlish Holton, PC",Certified,H-1B,SPAIN,BROOKLYN,director,NEW YORK CITY DEPARTMENT OF EDUCATION,135000.0,NEW YORK,Master's,CITY UNIVERSITY OF NEW YORK,SPANISH,NEW YORK,0,"Secondary School Teachers, Except Special and Career/Technical Education",45530.0
3063,3063,Law Office of Thomas V. Allen,Certified,H-1B,INDIA,STATEN ISLAND,vice-president,GLOBAL IT ASSOCIATES,6.0,NEW YORK,Bachelor's,TKM COLLEGE OF ENGINEERING,ENGINEERING,NEW JERSEY,3,Network and Computer Systems Administrators*,89232.0
3064,3064,Law Office of Dana Michael Ritter,Certified,H-1B,INDIA,FOLSOM,vp,"AGREEYA SOLUTIONS, INC.",196.0,CALIFORNIA,Master's,MID SWEDEN UNIVERSITY,COMPUTER SCIENCE,MARYLAND,4,"Software Developers, Applications",105290.0
3065,3065,"The Irwin Law Firm, LLC",Certified,H-1B,PHILIPPINES,BOYDTON,director,MECKLENBURG COUNTY PUBLIC SCHOOLS,856.0,VIRGINIA,Bachelor's,UNIVERSITY OF SAN CARLOS,ELEMENTARY EDUCATION,VIRGINIA,4,"Special Education Teachers, Middle School",48500.0
3066,3066,"Bonnie Schertz, Esq.",Certified,H-1B,ISRAEL,BOCA RATON,president,SENSUS HEALTHCARE LLC,15.0,FLORIDA,Associate's,ORT TECHNICAL COLLEGE,COMPUTER SCIENCE,FLORIDA,4,"Software Developers, Systems Software",100000.0
3067,3067,"McCandlish Holton, PC",Certified,H-1B,SPAIN,BROOKLYN,director,NEW YORK CITY DEPARTMENT OF EDUCATION,135000.0,NEW YORK,Master's,UNIVERSITY OF GIRONA,TEACHING SPANISH AS A FOREIGN LANGUAGE,NEW YORK,0,"Secondary School Teachers, Except Special and Career/Technical Education",45530.0
3068,3068,"JEWELL & ASSOCIATES, PC",Certified,H-1B,UNITED KINGDOM,SAN FRANCISCO,coordinator,"ASANA, INC.",41.0,CALIFORNIA,Bachelor's,UNIVERSITY OF CAMBRIDGE,COMPUTER SCIENCE,CALIFORNIA,3,"Software Developers, Systems Software",115000.0
3069,3069,The Kapoor Law Group,Denied,H-1B,CANADA,SAINT PETERSBURG,manager,KOBIE MARKETING INC.,71.0,FLORIDA,Master's,ATHABASCA UNIVERSITY,BUSINESS ADMINISTRATION,FLORIDA,2,Chief Executives,192000.0
3070,3070,"FRAGOMEN, DEL REY, BERNSEN & LOEWY, LLP",Certified,H-1B,INDIA,NEW YORK,representative,BLOOMBERG L.P.,15000.0,NEW YORK,Bachelor's,NEW JERSEY INSTITUTE OF TECHNOLOGY,COMPUTER ENGINEERING,NEW JERSEY,4,"Software Developers, Applications",121500.0
3071,3071,"Aronson & Associates, PA",Certified,H-1B,INDIA,CHICAGO,vp,"STRATA MARKETING, INC.",191.0,ILLINOIS,Master's,OSMANIA UNIVERSITY,COMPUTER APPLICATIONS,ILLINOIS,2,"Software Developers, Applications",95000.0
3072,3072,International Legal and Business Services Group LLP,Certified,H-1B,INDIA,BELLEVUE,principal,OSLO SOLUTIONS LLC,85.0,WASHINGTON,Master's,INTERNATIONAL TECHNOLOGICAL UNIVERSITY,ELECTRICAL ENGINEERING,NEW JERSEY,2,"Software Developers, Systems Software",91062.0
3073,3073,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,CANADA,MCLEAN,coordinator,"CAPITAL ONE SERVICES, LLC",39000.0,VIRGINIA,Master's,SAINT JOHN'S UNIVERSITY,BUSINESS ADMINISTRATION,VIRGINIA,1,Operations Research Analysts,69500.0
3074,3074,Duane Morris LLP,Certified,H-1B,INDIA,HOPKINTON,specialist,EMC CORPORATION,24500.0,MASSACHUSETTS,Other,YASHAVANTRAO CHAVAN MAHARASHTRA OPEN UNIVERSITY/LITTLE FLOWER POLYTECHNIC,INFORMATION SYSTEMS,CALIFORNIA,2,Network and Computer Systems Administrators*,115000.0
3075,3075,Volkov and Berezin,Denied,H-1B,CHINA,CHICAGO,director,ADAGE TECHNOLOGIES,25.0,ILLINOIS,Master's,PURDUE UNIVERSITY,ELECTRICAL AND COMPUTER ENGINEERING,INDIANA,2,Computer and Information Systems Managers,94000.0
3076,3076,Baker & McKenzie LLP,Certified,H-1B,INDIA,NEW YORK,"manager,",AMERICAN EXPRESS TRAVEL RELATED SERVICES,62500.0,NEW YORK,Master's,CLARK UNIVERSITY - GRADUATE SCHOOL OF MANAGEMENT,BUSINESS ADMINISTRATION,NEW YORK,2,Credit Analysts,101950.0
3077,3077,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,CHARLOTTE,director,BANK OF AMERICA,282000.0,NORTH CAROLINA,Master's,NEW JERSEY INSTITUTE OF TECHNOLOGY,"COMPUTER SCIENCE (ALIEN ALSO HAS BACH OF ENGG, 2000)",NEW JERSEY,4,"Software Developers, Applications",150000.0
3078,3078,Dehai Tao P.C.,Certified,H-1B,INDIA,OVERLAND PARK,manager,CYBERBRAINS INC,21.0,KANSAS,Bachelor's,UNIVERSITY OF MADRAS,ELECTRONICS AND COMMUNICATION ENGINEERING,NEW YORK,3,"Software Developers, Applications",87050.0
3079,3079,Murthy Law Firm,Certified,H-1B,INDIA,LOS ANGELES,vp,NOWCOM CORPORATION,123.0,CALIFORNIA,Master's,KAPLAN UNIVERSITY,INFORMATION TECHNOLOGY,CALIFORNIA,4,"Software Developers, Applications",109970.0
3080,3080,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,CHINA,RICHMOND,coordinator,CAPITAL ONE SERVICES II LLC,39000.0,VIRGINIA,Master's,CORNELL UNIVERSITY,APPLIED STATISTICS (RELATED TO ECONOMICS AND BUSINESS ADMINISTRATION),ILLINOIS,1,Economists,77000.0
3081,3081,Law Office of Dana Michael Ritter,Certified,H-1B,INDIA,FOLSOM,vp,"AGREEYA SOLUTIONS, INC.",196.0,CALIFORNIA,Bachelor's,DOEACC SOCIETY,COMPUTER INFORMATION SYSTEMS,NEW JERSEY,4,"Software Developers, Applications",105290.0
3082,3082,Law Office of Thomas V. Allen,Certified,H-1B,INDIA,NAPERVILLE,president,AMERITECH GLOBAL INC,5.0,ILLINOIS,Master's,PONDICHERRY UNIVERSITY,MANAGEMENT,WISCONSIN,3,"Software Developers, Applications",96013.0
3083,3083,FactSet Research Systems Inc.,Certified,H-1B,CHINA,NORWALK,manager,FACTSET RESEARCH SYSTEMS INC.,6000.0,CONNECTICUT,Master's,THE UNIVERSITY OF MICHIGAN,ELECTRICAL ENGINEERING,NEW YORK,1,"Software Developers, Applications",85000.0
3084,3084,Thompson Hine LLP,Certified,H-1B,BRAZIL,NEW BREMEN,director,CROWN EQUIPMENT CORPORATION,6482.0,OHIO,Bachelor's,CENTRO UNIVERSITARIO DA FUNDACAO EDUCACIONAL INACIANA PE SABOIA DE MEDEIROS,MECHANICAL ENGINEERING,OHIO,4,Sales Engineers,90012.0
3085,3085,"Law Office of Montiel Davis & Fonte, P.L.",Denied,H-1B,VENEZUELA,MIAMI,president,"MADESA, INC",50.0,FLORIDA,Master's,UNIVERSIDAD DEL ZULIA,MEDICAL SCIENCE,FLORIDA,2,Purchasing Managers,104000.0
3086,3086,Whiteman Osterman & Hanna LLP,Certified,H-1B,INDIA,ALBANY,vp,"CHA CONSULTING, INC.",1500.0,NEW YORK,Master's,NORTH CAROLINA STATE UNIVERSITY,MECHANICAL ENGINEERING,ILLINOIS,2,Mechanical Engineers,67288.0
3087,3087,Arnall Golden Gregory LLP,Certified,H-1B,INDIA,ATLANTA,senior,NIIT TECHNOLOGIES LIMITED,500.0,GEORGIA,Bachelor's,KARNATAK UNIVERSITY,ENGINEERING,FLORIDA,0,Computer and Information Systems Managers,96200.0
3088,3088,Garfinkel Immigration Law Firm,Certified,H-1B,INDIA,AUBURN HILLS,manager,"CONTINENTAL AUTOMOTIVE SYSTEMS, INC.",5411.0,MICHIGAN,Bachelor's,WAYNE STATE UNIVERSITY,ELECTRICAL ENGINEERING,MICHIGAN,2,"Electronics Engineers, Except Computer",73861.0
3089,3089,Law Offices of Dakshini R. Sen,Denied,H-1B,SAUDI ARABIA,SAN DIEGO,director,SOFTHQ INC.,70.0,CALIFORNIA,Master's,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",ELECTRICAL ENGINEERING,TEXAS,4,"Software Developers, Applications",116002.0
3090,3090,"Rai & Associates, Attorneys at Law",Certified,H-1B,CANADA,SAN JOSE,president,SN VETERINARY INC. DBA BLOOM PLAZA ANIMAL HOSPITAL,13.0,CALIFORNIA,Master's,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE & TECHNOLOGY,VETERINARY SCIENCE,CALIFORNIA,1,Veterinarians,66144.0
3091,3091,Azarmehr Law Group,Denied,H-1B,INDIA,SAN ANTONIO,generalist,"RACKSPACE US, INC.",4000.0,TEXAS,Master's,THE UNIVERSITY OF TEXAS AT DALLAS,COMPUTER SCIENCE,TEXAS,4,Computer Systems Analysts,101338.0
3092,3092,"FisherBroyles, LLP",Certified,H-1B,INDIA,HOUSTON,director,JUNGHEINRICH DESIGN CENTER HOUSTON,13.0,TEXAS,Master's,UNIVERSITY OF ARIZONA,MECHANICAL ENGINEERING,TEXAS,4,Mechanical Engineers,118186.0
3093,3093,LAW OFFICE OF RAJAGURU NALLIAH INC.,Denied,H-1B,INDIA,FARMINGTON,president,"TECHNOLOGY CONSULTANTS-MA, INC.",104.0,MICHIGAN,Master's,UNIVERSITY OF BRIDGEPORT,COMPUTER SCIENCE,ILLINOIS,3,"Software Developers, Applications",77376.0
3094,3094,"Villamor Giongco, LLP",Certified,H-1B,PHILIPPINES,MILPITAS,manager,QUALITY TRANSFORMER AND ELECTRONICS,52.0,CALIFORNIA,Bachelor's,NEW ERA UNIVERSITY,ELECTRICAL ENGINEERING,CALIFORNIA,2,Architectural and Engineering Managers,118331.0
3095,3095,Younossi Law,Certified,H-1B,INDIA,PLEASANTON,analyst,"BLACKHAWK NETWORK, INC.",850.0,CALIFORNIA,Bachelor's,UNIVERSITY OF KERALA,MECHANICAL ENGINEERING,CALIFORNIA,4,"Software Developers, Applications",119662.0
3096,3096,Garfinkel Immigration Law Firm,Certified,H-1B,NETHERLANDS,ROCK HILL,manager,ATOTECH USA INC.,199.0,SOUTH CAROLINA,Master's,STATE UNIVERSITY OF NEW YORK AT ALBANY,PHYSICS,NEW YORK,3,Materials Scientists,100000.0
3097,3097,Law Offices of Li & Associates,Certified,H-1B,CHINA,WEST COVINA,ceo,"WIMPLUS, INC.",11.0,CALIFORNIA,Master's,AZUSA PACIFIC UNIVERSITY,MANAGEMENT,CALIFORNIA,2,Market Research Analysts and Marketing Specialists*,49587.0
3098,3098,Duane Morris LLP,Certified,H-1B,INDIA,HOPKINTON,specialist,EMC CORPORATION,24500.0,MASSACHUSETTS,Bachelor's,MAHARISHI MARKANDESHWAR ENGINEERING COLLEGE/KURUKSHETRA UNIVERSITY,COMPUTER ENGINEERING,CALIFORNIA,4,"Software Developers, Applications",133328.0
3099,3099,Murthy Law Firm,Certified,H-1B,INDIA,SIDNEY,specialist,"CABELA'S, INC.",15355.0,NEBRASKA,Master's,STRATFORD UNIVERSITY,SOFTWARE ENGINEERING,NEBRASKA,4,Computer Systems Analysts,83741.0
3100,3100,Berry Appleman & Leiden LLP,Certified,H-1B,TAIWAN,REDWOOD SHORES,specialist,"ORACLE AMERICA, INC.",115000.0,CALIFORNIA,Master's,CARNEGIE MELLON UNIVERSITY,INFORMATION SECURITY POLICY AND MANAGEMENT,CALIFORNIA,2,"Software Developers, Systems Software",102000.0
3101,3101,Azhar & Azhar Law Firm,Certified,H-1B,INDIA,LANCASTER,manager,BRASSCRAFT MANUFACTURING,187.0,TEXAS,Master's,TEXAS TECH UNIVERSITY,INDUSTRIAL ENGINEERING,TEXAS,2,Industrial Engineers,80000.0
3102,3102,"Law Offices of Peng Fang, P. C.",Certified,H-1B,GUYANA,BOHEMIA,assistant,PHOTONICS INDUSTRIES INTERNATIONAL,69.0,NEW YORK,Master's,UNIVERSITY OF CONNECTICUT,MBA WITH FOCUS IN OPERATIONS AND RISK MANAGEMENT,CONNECTICUT,2,Industrial Engineers,73486.0
3103,3103,Law Offices of Thomas Williams,Certified,H-1B,INDIA,ADDISON,vp,STS OPERATING INC (DBA SUNSOURCE),817.0,ILLINOIS,Master's,ILLINOIS INSTITUTE OF TECHNOLOGY,BUSINESS ADMINISTRATION,ILLINOIS,3,Accountants and Auditors,76150.0
3104,3104,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Denied,H-1B,INDIA,SANTA CLARA,manager,INTEL CORPORATION,57750.0,CALIFORNIA,Master's,SYRACUSE UNIVERSITY,COMPUTER ENGINEERING,OREGON,2,"Electronics Engineers, Except Computer",83637.0
3105,3105,"Jiunn-Liang Sheu, Esq.",Certified,H-1B,TAIWAN,BREA,others,"ERIC MINASSIAN, D.C., INC.",5.0,CALIFORNIA,Master's,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,ACUPUNCTURE & ORIENTAL MEDICINE,CALIFORNIA,1,"Health Diagnosing and Treating Practitioners, All Other",34154.0
3106,3106,Law Offices of Raj S. Singh CPA Esq. P.C.,Denied,H-1B,GUATEMALA,GAITHERSBURG,ceo,"HYDRO POOL AND SPA, INC.",18.0,MARYLAND,Master's,RAFAEL LANDIVAR UNIVERSITY,BUSINESS ADMINISTRATION,MARYLAND,2,Management Analysts,74006.0
3107,3107,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,SANTA CLARA,manager,INTEL CORPORATION,57750.0,CALIFORNIA,Master's,THE UNIVERSITY OF ARIZONA,MANAGEMENT INFORMATION SYSTEMS,OREGON,2,"Software Developers, Systems Software",76253.0
3108,3108,Berry Appleman & Leiden LLP,Certified,H-1B,INDIA,CHICAGO,assistant,JP MORGAN CHASE & CO,239000.0,ILLINOIS,Master's,GUJARAT UNIVERSITY,COMPUTER APPLICATIONS,NEW JERSEY,4,"Software Developers, Applications",104291.0
3109,3109,Murthy Law Firm,Certified,H-1B,INDIA,MILPITAS,ceo,"CODEOBJECTS, INC.",21.0,CALIFORNIA,Master's,THE UNIVERSITY OF TEXAS AT DALLAS,COMPUTER SCIENCE,CALIFORNIA,4,"Software Developers, Applications",133328.0
3110,3110,"Klasko, Rulon, Stock & Seltzer, LLP",Certified,H-1B,SOUTH KOREA,PHILADELPHIA,senior,UNIVERSITY OF PENNSYLVANIA,32000.0,PENNSYLVANIA,Bachelor's,KOREA UNIVERSITY,RADIATION TECHNOLOGY,PENNSYLVANIA,2,Radiation Therapists,106288.0
3111,3111,"Alan E. Heckler, PC",Certified,H-1B,INDIA,HAMILTON,manager,GLOBAL TECHNICAL SOFTWARE SERVICES INC,48.0,NEW JERSEY,Bachelor's,SANT GADGE BABA AMRAVATI UNIVERSITY,ELECTRONICS & TELECOMMUNICATIONS ENGINEERING,OREGON,2,"Software Developers, Applications",83000.0
3112,3112,"Hammond Law Group, LLC",Certified,H-1B,INDIA,SAN FRANCISCO,director,COMMERCE SOLUTIONS INC.,8.0,CALIFORNIA,Master's,KAKATIYA UNIVERSITY,ENGINEERING,NEW JERSEY,4,"Software Developers, Applications",130000.0
3113,3113,Duane Morris LLP,Certified,H-1B,CHINA,HOPKINTON,specialist,EMC CORPORATION,60000.0,MASSACHUSETTS,Bachelor's,BEIJING INSTITUTE OF GRAPHIC COMMUNICATION,ELECTRONIC ENGINEERING AND INFORMATION SYSTEMS,CALIFORNIA,4,"Software Developers, Applications",119662.0
3114,3114,Murthy Law Firm,Certified,H-1B,INDIA,MELVILLE,president,SRIVEN SYSTEMS INC,166.0,NEW YORK,Master's,NEW MEXICO STATE UNIVERSITY,BUSINESS ADMINISTRATION,ILLINOIS,3,"Software Developers, Systems Software",102066.0
3115,3115,"Quarles & Brady, LLP",Certified,H-1B,INDIA,CHANDLER,manager,"ASML US,INC",1600.0,ARIZONA,Master's,TEXAS A&M UNIVERSITY,ELECTRICAL ENGINEERING,CONNECTICUT,4,Industrial Engineers,107018.0
3116,3116,"Yu, South & Associates PLLC",Certified,H-1B,MEXICO,SPLENDORA,human,SPLENDORA INDEPENDENT SCHOOL DISTRICT,492.0,TEXAS,Master's,UNIVERSIDAD DE LAS AMERICAS PUEBLA,BUSINESS ADMINISTRATION,TEXAS,2,"Kindergarten Teachers, Except Special Education",46500.0
3117,3117,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Denied,H-1B,INDIA,SANTA CLARA,manager,INTEL CORPORATION,57750.0,CALIFORNIA,Master's,SAN JOSE STATE UNIVERSITY,ELECTRICAL ENGINEERING,TEXAS,2,"Electronics Engineers, Except Computer",76149.0
3118,3118,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,MCLEAN,coordinator,"CAPITAL ONE SERVICES, LLC",39000.0,VIRGINIA,Master's,THE OHIO STATE UNIVERSITY,ELECTRICAL AND COMPUTER ENGINEERING (RELATED TO ENGINEERING),VIRGINIA,1,Operations Research Analysts,75000.0
3119,3119,"Clement & Hurst, PLC",Certified,H-1B,INDIA,FARMINGTON HILLS,president,HCL GLOBAL SYSTEMS INC,855.0,MICHIGAN,Bachelor's,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY,COMPUTER SCIENCE,PENNSYLVANIA,4,"Software Developers, Applications",89000.0
3120,3120,Murthy Law Firm,Certified,H-1B,INDIA,MADISON,ceo,GENOME INTERNATIONAL CORPORATION,104.0,WISCONSIN,Master's,BRADLEY UNIVERSITY,MECHANICAL ENGINEERING,TEXAS,3,"Software Developers, Applications",78395.0
3121,3121,"Irani & Wise, PLC",Certified,H-1B,INDIA,ANN ARBOR,managing,UNIVERSITY OF MICHIGAN,35000.0,MICHIGAN,Master's,UNIVERSITY OF MICHIGAN,INDUSTRIAL AND OPERATIONS ENGINEERING,MICHIGAN,2,"Software Developers, Applications, R&D (ACWIA Only)",64189.0
3122,3122,Capitol Immigration Law Group PLLC,Certified,H-1B,INDIA,SANDPOINT,assistant,"EPIS, INC.",28.0,IDAHO,Bachelor's,WASHINGTON STATE UNIVERSITY,ELECTRICAL ENGINEERING,IDAHO,1,Electrical Engineers,70720.0
3123,3123,"Fragomen, Del Rey, Bernsen, & Loewy, LLP",Certified,H-1B,INDIA,CHICAGO,manager,ACCENTURE LLP,246000.0,ILLINOIS,Master's,VISVESWARAIAH TECHNOLOGY UNIVERSITY,COMPUTER APPLICATIONS,ILLINOIS,4,Computer and Information Systems Managers,147600.0
3124,3124,Reddy Law Office,Denied,H-1B,INDIA,FALLS CHURCH,evp,"LEGAL DISCOVERY, LLC DBA @LEGAL DISCOVERY LLC",15.0,VIRGINIA,Bachelor's,GEORGE MASON UNIVERSITY,BACHELOR OF SCIENCE FINANCE,VIRGINIA,4,Accountants and Auditors,99195.0
3125,3125,"Morgan, Lewis & Bockius LLP",Certified,H-1B,CANADA,HIGHLAND HEIGHTS,"director,","GENERAL CABLE INDUSTRIES, INC.",11300.0,KENTUCKY,Master's,UNIVERSTIY OF WATERLOO,CHEMICAL ENGINEERING,INDIANA,2,Materials Engineers,86986.0
3126,3126,"Zhang & Attorneys, LP",Certified,H-1B,TAIWAN,BROOKLYN,president,GEORGICA PINE CLOTHIERS LLC,294.0,NEW YORK,Master's,FASHION INSTITUTE OF TECHNOLOGY,COSTUME AND TEXTILE,NEW YORK,2,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",54995.0
3127,3127,Cox Smith Matthews Incorporated,Certified,H-1B,PHILIPPINES,DEL RIO,director,VAL VERDE HOSPITAL CORPORATION DBA VAL VERDE REGIO,405.0,TEXAS,Bachelor's,SOUTHWESTERN UNIVERSITY,MEDICAL TECHNOLOGY,TEXAS,2,Medical and Clinical Laboratory Technologists,49005.0
3128,3128,Berry Appleman & Leiden LLP,Denied,H-1B,INDIA,REDWOOD SHORES,specialist,"ORACLE AMERICA, INC.",115000.0,CALIFORNIA,Master's,STANFORD UNIVERSITY,ELECTRICAL ENGINEERING,CALIFORNIA,3,"Electronics Engineers, Except Computer",125000.0
3129,3129,Berger & Berger,Certified,H-1B,INDIA,NIAGARA FALLS,vp,UNIFRAX I LLC,455.0,NEW YORK,Master's,STATE UNIVERSITY OF NEW YORK AT BUFFALO,BUSINESS ADMINISTRATION,PENNSYLVANIA,2,Sales Engineers,78166.0
3130,3130,Berry Appleman & Leiden LLP,Certified,H-1B,INDIA,MOUNTAIN VIEW,manager,GOOGLE INC.,53861.0,CALIFORNIA,Master's,UNIVERSITY OF MARYLAND BALTIMORE COUNTY,COMPUTER SCIENCE,CALIFORNIA,2,"Software Developers, Systems Software",120000.0
3131,3131,"Fragomen, Del Rey, Bernsen, Loewy, LLP",Certified,H-1B,INDIA,OKLAHOMA CITY,"director,",DEVON ENERGY CORP,5200.0,OKLAHOMA,Bachelor's,VISVESWARAIAH TECHNOLOGICAL UNIVERSITY,ELECTRICAL AND ELECTRONICS ENGINEERING,OKLAHOMA,4,"Software Developers, Applications",91800.0
3132,3132,Law Office of Dana Michael Ritter,Certified,H-1B,INDIA,FOLSOM,vp,"AGREEYA SOLUTIONS, INC.",196.0,CALIFORNIA,Master's,UNIVERSITY OF SOUTHERN CALIFORNIA,COMPUTER SCIENCE,NEW JERSEY,3,"Software Developers, Applications",91478.0
3133,3133,Zulkie Partners LLC,Certified,H-1B,INDIA,CEDAR RAPIDS,hr,"HR GREEN, INC.",370.0,IOWA,Bachelor's,DR. B R AMBEDKAR NATIONAL INSTITUTE OF TECHNOLOGY,ENGINEERING TECHNOLOGY,IOWA,0,Civil Engineers,75000.0
3134,3134,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,VIETNAM,NEW YORK,vp,GOLDMAN SACHS & CO.,10941.0,NEW YORK,Doctorate,COLUMBIA UNIVERSITY,MATHEMATICS,NEW JERSEY,4,Mathematicians,160000.0
3135,3135,Berry Appleman & Leiden LLP,Denied,H-1B,CANADA,PLANO,specialist,ERICSSON INC.,15800.0,TEXAS,Master's,DALHOUSIE UNIVERSITY,ELECTRICAL ENGINEERING,TEXAS,2,"Information Security Analysts, Web Developers, and Computer Network Architects",71000.0
3136,3136,The Margolis Law Firm,Certified,H-1B,INDIA,SAN FRANCISCO,manager,TWILIO,127.0,CALIFORNIA,Master's,NORTH CAROLINA STATE UNIVERSITY,COMPUTER SCIENCE,CALIFORNIA,2,Operations Research Analysts,75525.0
3137,3137,Baker & McKenzie LLP,Certified,H-1B,INDIA,NEW YORK,"manager,",AMERICAN EXPRESS TRAVEL RELATED SERVICES,62500.0,NEW YORK,Master's,SYRACUSE UNIVERSITY,INFORMATION MANAGEMENT,NEW JERSEY,0,Financial Analysts,107000.0
3138,3138,Ogletree Deakins,Certified,H-1B,CHINA,ENGLEWOOD,sr.,"CSG SYSTEMS, INC.",3500.0,COLORADO,Master's,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,INFORMATION TECHNOLOGY & MANAGEMENT,SOUTH CAROLINA,2,Computer Systems Analysts,73195.0
3139,3139,Baker & McKenzie LLP,Certified,H-1B,INDIA,MINNEAPOLIS,sr.,"AMERIPRISE FINANCIAL, INC.",11903.0,MINNESOTA,Master's,BHARATHIDASAN UNIVERSITY,COMPUTER APPLICATIONS,MINNESOTA,4,Computer Systems Analysts,88442.0
